Id,SalePrice
2735,133196.46756277906
2736,130778.48737978317
2737,113809.07852754873
2738,138337.38107628253
2739,161790.83297301902
2740,138499.93976634333
2741,139868.9780859603
2742,165890.1485938711
2743,151831.71898686967
2744,167087.0081824132
2745,144621.21733403782
2746,127227.03824585074
2747,154419.7667505767
2748,125763.57253271797
2749,131881.38785772366
2750,122545.4727658491
2751,131376.43965621575
2752,212036.3483527146
2753,137747.56987580776
2754,208022.53028251938
2755,138617.0948363848
2756,93699.68766250295
2757,73390.66972988215
2758,104558.41137122107
2759,150706.8546779486
2760,112074.65377211319
2761,141035.1744211307
2762,137708.51417592008
2763,194748.33078236005
2764,176198.54688868075
2765,304908.558922611
2766,126495.75153541299
2767,84541.67337448963
2768,113739.88640343126
2769,121558.55071430537
2770,153452.46602806723
2771,117038.29231318359
2772,108262.28689082195
2773,163571.27448539232
2774,135137.81417686582
2775,111677.06866991543
2776,146964.92607468026
2777,166732.63703596973
2778,114585.39676127891
2779,115179.2723872008
2780,92402.52289325623
2781,103187.68389812551
2782,99153.04564654916
2783,91771.23723607387
2784,129912.20585500638
2785,145782.3293843429
2786,80294.72169399809
2787,132249.5012681018
2788,80343.80154231278
2789,174488.95024118887
2790,97417.18157801413
2791,116840.45398949052
2792,69576.3603317968
2793,137830.81207988865
2794,92040.58047556074
2795,119742.29104359512
2796,94267.26037534139
2797,212440.3118841373
2798,108794.42829378381
2799,117827.57738611105
2800,70556.3307122551
2801,110410.27637952723
2802,126579.34833728084
2803,162651.78404571835
2804,128154.18878085281
2805,106566.53363834863
2806,89306.69761294007
2807,164008.48441594228
2808,155461.73429701882
2809,125848.53075160092
2810,123233.66063427151
2811,170368.1719844229
2812,169976.73109204252
2813,168774.08524020424
2814,155748.9929234477
2815,98853.65849135998
2816,234307.31209143403
2817,160149.4558247093
2818,138492.48130424283
2819,184001.03693586437
2820,130000.42959924428
2821,110013.00204950973
2822,201978.18203938674
2823,320583.9705456234
2824,177688.10971780066
2825,166579.48180679927
2826,140017.84173985908
2827,138813.69467048888
2828,211360.84826792305
2829,250849.2821935325
2830,220329.12176881297
2831,175814.71225278193
2832,231118.1795657735
2833,283130.0043236966
2834,214876.8066085007
2835,220028.56189317052
2836,195868.0699435433
2837,149452.16010158227
2838,141809.885614202
2839,180464.8050012769
2840,200369.0004693564
2841,200972.11032913646
2842,228984.89878828058
2843,153633.2302839829
2844,173549.75311512873
2845,124600.26847209819
2846,208387.99094911997
2847,199638.2552705723
2848,217141.38960947294
2849,198256.73564512117
2850,290351.29767017945
2851,225602.22171312067
2852,240745.2658359268
2853,230073.47859712868
2854,147591.31200536806
2855,205166.35390585236
2856,198767.328636044
2857,192069.5701848914
2858,211317.9055447445
2859,109431.43598115907
2860,123914.82210527534
2861,119994.42990688854
2862,211044.89004687857
2863,126335.26523980788
2864,245844.77108625887
2865,144981.07307738462
2866,157470.38044116003
2867,108371.74303124347
2868,100286.9446793242
2869,97014.51997466815
2870,118672.05680524265
2871,77105.72389902514
2872,54584.115206138515
2873,92712.21012850781
2874,139682.5059933116
2875,112971.48657819592
2876,186421.95096050302
2877,138167.4425082651
2878,139249.39915426713
2879,127414.63572390737
2880,102001.18096510143
2881,122617.02869255512
2882,150680.96821777994
2883,179349.49588165263
2884,197909.0720842036
2885,168843.14717438223
2886,214845.81737414026
2887,95900.49035010756
2888,151916.36399225605
2889,64261.06233270569
2890,89136.91884943153
2891,137985.13874461557
2892,62417.39064591884
2893,89086.9146500162
2894,60623.092266316955
2895,297457.9026767756
2896,262576.4254966286
2897,211922.9742131463
2898,160137.31175431178
2899,217889.51746827117
2900,157952.14030805402
2901,213882.64128431538
2902,199763.47352008062
2903,334787.18276535894
2904,351763.916567747
2905,81785.82444135465
2906,211555.33341201354
2907,117498.7313173563
2908,138192.54447522768
2909,161329.18613318264
2910,89607.58757364195
2911,88487.16876009974
2912,152280.5837437754
2913,85971.07363626864
2914,85824.6412244621
2915,95210.19495009712
2916,85982.61697553666
2917,154845.56351156114
2918,115810.36952759413
2919,240958.62760424998
